0.204116	-0.048414
0.205107	-0.048486
0.206098	-0.048548
0.207089	-0.048574
0.208080	-0.048528
0.209071	-0.048477
0.210062	-0.048533
0.211052	-0.048670
0.212043	-0.048720
0.213034	-0.048613
0.214025	-0.048454
0.215016	-0.048365
0.216007	-0.048379
0.216998	-0.048496
0.217988	-0.048615
0.218979	-0.048623
0.219970	-0.048568
0.220961	-0.048565
0.221952	-0.048673
0.222943	-0.048895
0.223934	-0.049012
0.224924	-0.048912
0.225915	-0.048730
0.226906	-0.048615
0.227897	-0.048565
0.228888	-0.048542
0.229879	-0.048581
0.230870	-0.048657
0.231860	-0.048689
0.232851	-0.048723
0.233842	-0.048716
0.234833	-0.048691
0.235824	-0.048703
0.236815	-0.048728
0.237806	-0.048793
0.238796	-0.048882
0.239787	-0.048791
0.240778	-0.048536
0.241769	-0.048360
0.242760	-0.048368
0.243751	-0.048462
0.244742	-0.048542
0.245732	-0.048526
0.246723	-0.048389
0.247714	-0.048209
0.248705	-0.048092
0.249696	-0.048058
0.250687	-0.048099
0.251678	-0.048162
0.252668	-0.048216
0.253659	-0.048268
0.254650	-0.048351
0.255641	-0.048435
0.256632	-0.048447
0.257623	-0.048365
0.258614	-0.048329
0.259604	-0.048367
0.260595	-0.048364
0.261586	-0.048299
0.262577	-0.048286
0.263568	-0.048353
0.264559	-0.048443
0.265550	-0.048459
0.266540	-0.048426
0.267531	-0.048413
0.268522	-0.048446
0.269513	-0.048561
0.270504	-0.048712
0.271495	-0.048712
0.272485	-0.048600
0.273476	-0.048495
0.274467	-0.048473
0.275458	-0.048561
0.276449	-0.048713
0.277440	-0.048798
0.278431	-0.048854
0.279421	-0.048859
0.280412	-0.048754
0.281403	-0.048591
0.282394	-0.048465
0.283385	-0.048377
0.284376	-0.048386
0.285367	-0.048401
0.286357	-0.048314
0.287348	-0.048121
0.288339	-0.047964
0.289330	-0.047885
0.290321	-0.047907
0.291312	-0.048018
0.292303	-0.048145
0.293293	-0.048211
0.294284	-0.048253
0.295275	-0.048262
0.296266	-0.048265
0.297257	-0.048291
0.298248	-0.048375
0.299239	-0.048489
0.300229	-0.048584
0.301220	-0.048602
0.302211	-0.048592
0.303202	-0.048575
0.304193	-0.048468
0.305184	-0.048374
0.306175	-0.048343
0.307165	-0.048320
0.308156	-0.048332
0.309147	-0.048334
0.310138	-0.048301
0.311129	-0.048283
0.312120	-0.048347
0.313111	-0.048406
0.314101	-0.048354
0.315092	-0.048123
0.316083	-0.047592
0.317074	-0.046757
0.318065	-0.045950
0.319056	-0.045231
0.320047	-0.044702
0.321037	-0.044397
0.322028	-0.044237
0.323019	-0.044201
0.324010	-0.044333
0.325001	-0.044615
0.325992	-0.044820
0.326983	-0.044758
0.327973	-0.044450
0.328964	-0.044083
0.329955	-0.043884
0.330946	-0.043894
0.331937	-0.043879
0.332928	-0.043690
0.333919	-0.043380
0.334909	-0.043017
0.335900	-0.042634
0.336891	-0.042242
0.337882	-0.041845
0.338873	-0.041615
0.339864	-0.041533
0.340855	-0.041506
0.341845	-0.041410
0.342836	-0.041182
0.343827	-0.040872
0.344818	-0.040562
0.345809	-0.040222
0.346800	-0.039845
0.347791	-0.039468
0.348781	-0.039161
0.349772	-0.038877
0.350763	-0.038540
0.351754	-0.038140
0.352745	-0.037715
0.353736	-0.037333
0.354727	-0.036982
0.355717	-0.036615
0.356708	-0.036157
0.357699	-0.035574
0.358690	-0.034991
0.359681	-0.034494
0.360672	-0.034062
0.361663	-0.033681
0.362653	-0.033248
0.363644	-0.032736
0.364635	-0.032267
0.365626	-0.031991
0.366617	-0.031862
0.367608	-0.031633
0.368599	-0.031212
0.369589	-0.030731
0.370580	-0.030342
0.371571	-0.030043
0.372562	-0.029761
0.373553	-0.029434
0.374544	-0.029038
0.375535	-0.028538
0.376525	-0.027936
0.377516	-0.027233
0.378507	-0.026542
0.379498	-0.025958
0.380489	-0.025528
0.381480	-0.025281
0.382471	-0.025121
0.383461	-0.024904
0.384452	-0.024584
0.385443	-0.024226
0.386434	-0.023873
0.387425	-0.023561
0.388416	-0.023237
0.389407	-0.022901
0.390397	-0.022549
0.391388	-0.022112
0.392379	-0.021614
0.393370	-0.021155
0.394361	-0.020736
0.395352	-0.020332
0.396343	-0.019955
0.397333	-0.019568
0.398324	-0.019105
0.399315	-0.018580
0.400306	-0.018111
0.401297	-0.017741
0.402288	-0.017512
0.403279	-0.017345
0.404269	-0.017106
0.405260	-0.016752
0.406251	-0.016323
0.407242	-0.015843
0.408233	-0.015371
0.409224	-0.014925
0.410215	-0.014458
0.411205	-0.013942
0.412196	-0.013465
0.413187	-0.013120
0.414178	-0.012884
0.415169	-0.012671
0.416160	-0.012366
0.417151	-0.011973
0.418141	-0.011573
0.419132	-0.011265
0.420123	-0.010998
0.421114	-0.010703
0.422105	-0.010341
0.423096	-0.009929
0.424087	-0.009466
0.425077	-0.008970
0.426068	-0.008480
0.427059	-0.008024
0.428050	-0.007614
0.429041	-0.007300
0.430032	-0.007096
0.431023	-0.006859
0.432013	-0.006515
0.433004	-0.006174
0.433995	-0.005918
0.434986	-0.005656
0.435977	-0.005366
0.436968	-0.005051
0.437959	-0.004693
0.438949	-0.004290
0.439940	-0.003939
0.440931	-0.003648
0.441922	-0.003321
0.442913	-0.002916
0.443904	-0.002501
0.444895	-0.002140
0.445885	-0.001802
0.446876	-0.001446
0.447867	-0.001117
0.448858	-0.000851
0.449849	-0.000647
0.450840	-0.000505
0.451830	-0.000334
0.452821	-0.000121
0.453812	0.000108
0.454803	0.000376
0.455794	0.000751
0.456785	0.001187
0.457776	0.001605
0.458766	0.001929
0.459757	0.002185
0.460748	0.002445
0.461739	0.002736
0.462730	0.003052
0.463721	0.003411
0.464712	0.003804
0.465702	0.004159
0.466693	0.004410
0.467684	0.004592
0.468675	0.004777
0.469666	0.004957
0.470657	0.005106
0.471648	0.005278
0.472638	0.005543
0.473629	0.005777
0.474620	0.005902
0.475611	0.005993
0.476602	0.006134
0.477593	0.006346
0.478584	0.006611
0.479574	0.006895
0.480565	0.007221
0.481556	0.007580
0.482547	0.007950
0.483538	0.008291
0.484529	0.008532
0.485520	0.008579
0.486510	0.008440
0.487501	0.008289
0.488492	0.008267
0.489483	0.008390
0.490474	0.008595
0.491465	0.008747
0.492456	0.008791
0.493446	0.008770
0.494437	0.008722
0.495428	0.008694
0.496419	0.008755
0.497410	0.008904
0.498401	0.009050
0.499392	0.009140
0.500382	0.009194
0.501373	0.009249
0.502364	0.009336
0.503355	0.009446
0.504346	0.009542
0.505337	0.009619
0.506328	0.009682
0.507318	0.009756
0.508309	0.009881
0.509300	0.010091
0.510291	0.010331
0.511282	0.010473
0.512273	0.010452
0.513264	0.010351
0.514254	0.010270
0.515245	0.010239
0.516236	0.010237
0.517227	0.010300
0.518218	0.010419
0.519209	0.010544
0.520200	0.010639
0.521190	0.010677
0.522181	0.010603
0.523172	0.010479
0.524163	0.010374
0.525154	0.010332
0.526145	0.010364
0.527136	0.010420
0.528126	0.010462
0.529117	0.010484
0.530108	0.010492
0.531099	0.010568
0.532090	0.010722
0.533081	0.010894
0.534072	0.011059
0.535062	0.011158
0.536053	0.011067
0.537044	0.010836
0.538035	0.010650
0.539026	0.010643
0.540017	0.010805
0.541008	0.011082
0.541998	0.011378
0.542989	0.011553
0.543980	0.011604
0.544971	0.011606
0.545962	0.011533
0.546953	0.011420
0.547944	0.011294
0.548934	0.011176
0.549925	0.011121
0.550916	0.011198
0.551907	0.011389
0.552898	0.011565
0.553889	0.011612
0.554880	0.011584
0.555870	0.011555
0.556861	0.011536
0.557852	0.011557
0.558843	0.011602
0.559834	0.011622
0.560825	0.011638
0.561816	0.011617
0.562806	0.011572
0.563797	0.011536
0.564788	0.011532
0.565779	0.011561
0.566770	0.011602
0.567761	0.011614
0.568752	0.011642
0.569742	0.011739
0.570733	0.011874
0.571724	0.011924
0.572715	0.011893
0.573706	0.011872
0.574697	0.011860
0.575688	0.011745
0.576678	0.011503
0.577669	0.011235
0.578660	0.011034
0.579651	0.010887
0.580642	0.010788
0.581633	0.010731
0.582624	0.010684
0.583614	0.010612
0.584605	0.010524
0.585596	0.010431
0.586587	0.010378
0.587578	0.010426
0.588569	0.010574
0.589560	0.010733
0.590550	0.010788
0.591541	0.010703
0.592532	0.010499
0.593523	0.010224
0.594514	0.009976
0.595505	0.009791
0.596496	0.009653
0.597486	0.009534
0.598477	0.009419
0.599468	0.009347
0.600459	0.009310
0.601450	0.009250
0.602441	0.009099
0.603432	0.008847
0.604422	0.008606
0.605413	0.008461
0.606404	0.008366
0.607395	0.008309
0.608386	0.008257
0.609377	0.008204
0.610368	0.008172
0.611358	0.008157
0.612349	0.008016
0.613340	0.007745
0.614331	0.007497
0.615322	0.007339
0.616313	0.007253
0.617304	0.007248
0.618294	0.007281
0.619285	0.007216
0.620276	0.006968
0.621267	0.006680
0.622258	0.006478
0.623249	0.006310
0.624240	0.006084
0.625230	0.005796
0.626221	0.005501
0.627212	0.005263
0.628203	0.005080
0.629194	0.005015
0.630185	0.005094
0.631176	0.005148
0.632166	0.005086
0.633157	0.004937
0.634148	0.004728
0.635139	0.004464
0.636130	0.004161
0.637121	0.003891
0.638111	0.003686
0.639102	0.003502
0.640093	0.003326
0.641084	0.003180
0.642075	0.003076
0.643066	0.002949
0.644057	0.002769
0.645047	0.002546
0.646038	0.002374
0.647029	0.002275
0.648020	0.002174
0.649011	0.002071
0.650002	0.001996
0.650993	0.001854
0.651983	0.001645
0.652974	0.001420
0.653965	0.001198
0.654956	0.001013
0.655947	0.000869
0.656938	0.000678
0.657929	0.000462
0.658919	0.000290
0.659910	0.000150
0.660901	-0.000010
0.661892	-0.000225
0.662883	-0.000452
0.663874	-0.000611
0.664865	-0.000750
0.665855	-0.000886
0.666846	-0.000949
0.667837	-0.000973
0.668828	-0.001038
0.669819	-0.001162
0.670810	-0.001302
0.671801	-0.001390
0.672791	-0.001407
0.673782	-0.001490
0.674773	-0.001665
0.675764	-0.001823
0.676755	-0.001993
0.677746	-0.002196
0.678737	-0.002338
0.679727	-0.002469
0.680718	-0.002614
0.681709	-0.002799
0.682700	-0.003046
0.683691	-0.003355
0.684682	-0.003671
0.685673	-0.003884
0.686663	-0.003964
0.687654	-0.003963
0.688645	-0.003954
0.689636	-0.004013
0.690627	-0.004070
0.691618	-0.004020
0.692609	-0.003959
0.693599	-0.004041
0.694590	-0.004300
0.695581	-0.004643
0.696572	-0.004917
0.697563	-0.005117
0.698554	-0.005274
0.699545	-0.005369
0.700535	-0.005400
0.701526	-0.005358
0.702517	-0.005235
0.703508	-0.005088
0.704499	-0.005013
0.705490	-0.005023
0.706481	-0.005098
0.707471	-0.005236
0.708462	-0.005402
0.709453	-0.005581
0.710444	-0.005799
0.711435	-0.006039
0.712426	-0.006270
0.713417	-0.006475
0.714407	-0.006622
0.715398	-0.006716
0.716389	-0.006746
0.717380	-0.006726
0.718371	-0.006746
0.719362	-0.006853
0.720353	-0.007000
0.721343	-0.007040
0.722334	-0.007019
0.723325	-0.007128
0.724316	-0.007374
0.725307	-0.007628
0.726298	-0.007844
0.727289	-0.008019
0.728279	-0.008088
0.729270	-0.008076
0.730261	-0.008092
0.731252	-0.008117
0.732243	-0.008128
0.733234	-0.008105
0.734225	-0.008072
0.735215	-0.008121
0.736206	-0.008282
0.737197	-0.008539
0.738188	-0.008864
0.739179	-0.009147
0.740170	-0.009290
0.741161	-0.009279
0.742151	-0.009200
0.743142	-0.009149
0.744133	-0.009131
0.745124	-0.009122
0.746115	-0.009147
0.747106	-0.009198
0.748097	-0.009196
0.749087	-0.009113
0.750078	-0.008998
0.751069	-0.008928
0.752060	-0.008968
0.753051	-0.009102
0.754042	-0.009229
0.755033	-0.009271
0.756023	-0.009262
0.757014	-0.009281
0.758005	-0.009342
0.758996	-0.009415
0.759987	-0.009479
0.760978	-0.009494
0.761969	-0.009458
0.762959	-0.009408
0.763950	-0.009331
0.764941	-0.009244
0.765932	-0.009239
0.766923	-0.009417
0.767914	-0.009774
0.768905	-0.010105
0.769895	-0.010228
0.770886	-0.010196
0.771877	-0.010140
0.772868	-0.010085
0.773859	-0.009956
0.774850	-0.009778
0.775841	-0.009666
0.776831	-0.009682
0.777822	-0.009766
0.778813	-0.009828
0.779804	-0.009859
0.780795	-0.009895
0.781786	-0.009928
0.782777	-0.010010
0.783767	-0.010204
0.784758	-0.010375
0.785749	-0.010376
0.786740	-0.010263
0.787731	-0.010143
0.788722	-0.010104
0.789713	-0.010152
0.790703	-0.010215
0.791694	-0.010241
0.792685	-0.010299
0.793676	-0.010468
0.794667	-0.010725
0.795658	-0.010970
0.796649	-0.011105
0.797639	-0.011084
0.798630	-0.011037
0.799621	-0.011070
0.800612	-0.011123
0.801603	-0.011145
0.802594	-0.011168
0.803585	-0.011086
0.804575	-0.010860
0.805566	-0.010679
0.806557	-0.010681
0.807548	-0.010851
0.808539	-0.011062
0.809530	-0.011150
0.810521	-0.011117
0.811511	-0.011089
0.812502	-0.011143
0.813493	-0.011226
0.814484	-0.011269
0.815475	-0.011254
0.816466	-0.011190
0.817456	-0.011123
0.818447	-0.011096
0.819438	-0.011131
0.820429	-0.011194
0.821420	-0.011208
0.822411	-0.011166
0.823402	-0.011073
0.824392	-0.010987
0.825383	-0.010925
0.826374	-0.010859
0.827365	-0.010763
0.828356	-0.010693
0.829347	-0.010706
0.830338	-0.010815
0.831328	-0.010945
0.832319	-0.011002
0.833310	-0.011012
0.834301	-0.011079
0.835292	-0.011189
0.836283	-0.011256
0.837274	-0.011285
0.838264	-0.011358
0.839255	-0.011437
0.840246	-0.011434
0.841237	-0.011324
0.842228	-0.011130
0.843219	-0.010917
0.844210	-0.010740
0.845200	-0.010581
0.846191	-0.010408
0.847182	-0.010275
0.848173	-0.010307
0.849164	-0.010493
0.850155	-0.010661
0.851146	-0.010636
0.852136	-0.010538
0.853127	-0.010492
0.854118	-0.010491
0.855109	-0.010511
0.856100	-0.010520
0.857091	-0.010511
0.858082	-0.010517
0.859072	-0.010583
0.860063	-0.010788
0.861054	-0.011129
0.862045	-0.011528
0.863036	-0.011787
0.864027	-0.011750
0.865018	-0.011537
0.866008	-0.011274
0.866999	-0.010980
0.867990	-0.010666
0.868981	-0.010388
0.869972	-0.010223
0.870963	-0.010057
0.871954	-0.009787
0.872944	-0.009441
0.873935	-0.009051
0.874926	-0.008599
0.875917	-0.008143
0.876908	-0.007736
0.877899	-0.007426
0.878890	-0.007210
0.879880	-0.007044
0.880871	-0.006881
0.881862	-0.006720
0.882853	-0.006525
0.883844	-0.006207
0.884835	-0.005771
0.885826	-0.005329
0.886816	-0.004936
0.887807	-0.004595
0.888798	-0.004356
0.889789	-0.004206
0.890780	-0.003989
0.891771	-0.003629
0.892762	-0.003264
0.893752	-0.002979
0.894743	-0.002776
0.895734	-0.002654
0.896725	-0.002650
0.897716	-0.002697
0.898707	-0.002702
0.899698	-0.002639
0.900688	-0.002504
0.901679	-0.002329
0.902670	-0.002157
0.903661	-0.001953
0.904652	-0.001727
0.905643	-0.001535
0.906634	-0.001370
0.907624	-0.001206
0.908615	-0.001116
0.909606	-0.001142
0.910597	-0.001181
0.911588	-0.001104
0.912579	-0.000933
0.913570	-0.000748
0.914560	-0.000593
0.915551	-0.000474
0.916542	-0.000335
0.917533	-0.000111
0.918524	0.000169
0.919515	0.000423
0.920506	0.000587
0.921496	0.000653
0.922487	0.000678
0.923478	0.000725
0.924469	0.000826
0.925460	0.000977
0.926451	0.001133
0.927442	0.001211
0.928432	0.001203
0.929423	0.001220
0.930414	0.001302
0.931405	0.001390
0.932396	0.001514
0.933387	0.001727
0.934378	0.001991
0.935368	0.002184
0.936359	0.002293
0.937350	0.002502
0.938341	0.002995
0.939332	0.003634
0.940323	0.004133
0.941314	0.004407
0.942304	0.004529
0.943295	0.004593
0.944286	0.004647
0.945277	0.004671
0.946268	0.004607
0.947259	0.004488
0.948250	0.004487
0.949240	0.004655
0.950231	0.004878
0.951222	0.005099
0.952213	0.005368
0.953204	0.005693
0.954195	0.006041
0.955186	0.006349
0.956176	0.006529
0.957167	0.006570
0.958158	0.006602
0.959149	0.006731
0.960140	0.006902
0.961131	0.007005
0.962122	0.007002
0.963112	0.006927
0.964103	0.006834
0.965094	0.006717
0.966085	0.006566
0.967076	0.006491
0.968067	0.006556
0.969058	0.006661
0.970048	0.006724
0.971039	0.006752
0.972030	0.006754
0.973021	0.006737
0.974012	0.006753
0.975003	0.006866
0.975994	0.007041
0.976984	0.007178
0.977975	0.007263
0.978966	0.007354
0.979957	0.007480
0.980948	0.007610
0.981939	0.007668
0.982930	0.007656
0.983920	0.007614
0.984911	0.007546
0.985902	0.007466
0.986893	0.007403
0.987884	0.007386
0.988875	0.007447
0.989866	0.007554
0.990856	0.007664
0.991847	0.007792
0.992838	0.007982
0.993829	0.008175
0.994820	0.008282
0.995811	0.008316
0.996801	0.008323
0.997792	0.008328
0.998783	0.008323
0.999774	0.008272
1.000765	0.008220
1.001756	0.008248
1.002747	0.008323
1.003737	0.008360
1.004728	0.008342
1.005719	0.008273
1.006710	0.008183
1.007701	0.008077
1.008692	0.007961
1.009683	0.007885
1.010673	0.007847
1.011664	0.007815
1.012655	0.007822
1.013646	0.007849
1.014637	0.007856
1.015628	0.007867
1.016619	0.007857
1.017609	0.007773
1.018600	0.007694
1.019591	0.007734
1.020582	0.007905
1.021573	0.008136
1.022564	0.008334
1.023555	0.008437
1.024545	0.008445
1.025536	0.008393
1.026527	0.008303
1.027518	0.008188
1.028509	0.008072
1.029500	0.007956
1.030491	0.007839
1.031481	0.007750
1.032472	0.007717
1.033463	0.007670
1.034454	0.007555
1.035445	0.007458
1.036436	0.007456
1.037427	0.007496
1.038417	0.007486
1.039408	0.007355
1.040399	0.007167
1.041390	0.007088
1.042381	0.007146
1.043372	0.007229
1.044363	0.007262
1.045353	0.007281
1.046344	0.007349
1.047335	0.007464
1.048326	0.007569
1.049317	0.007610
1.050308	0.007544
1.051299	0.007389
1.052289	0.007219
1.053280	0.007020
1.054271	0.006783
1.055262	0.006556
1.056253	0.006304
1.057244	0.006045
1.058235	0.005917
1.059225	0.005913
1.060216	0.005877
1.061207	0.005786
1.062198	0.005741
1.063189	0.005765
1.064180	0.005759
1.065171	0.005712
1.066161	0.005741
1.067152	0.005889
1.068143	0.006038
1.069134	0.006083
1.070125	0.005983
1.071116	0.005783
1.072107	0.005602
1.073097	0.005508
1.074088	0.005451
1.075079	0.005382
1.076070	0.005289
1.077061	0.005285
1.078052	0.005442
1.079043	0.005638
1.080033	0.005731
1.081024	0.005694
1.082015	0.005558
1.083006	0.005364
1.083997	0.005155
1.084988	0.004954
1.085979	0.004714
1.086969	0.004468
1.087960	0.004295
1.088951	0.004208
1.089942	0.004159
1.090933	0.004153
1.091924	0.004174
1.092915	0.004174
1.093905	0.004142
1.094896	0.004101
1.095887	0.004084
1.096878	0.004121
1.097869	0.004129
1.098860	0.003982
1.099851	0.003718
1.100841	0.003491
1.101832	0.003352
1.102823	0.003289
1.103814	0.003275
1.104805	0.003284
1.105796	0.003299
1.106787	0.003278
1.107777	0.003181
1.108768	0.003053
1.109759	0.002932
1.110750	0.002785
1.111741	0.002619
1.112732	0.002491
1.113723	0.002422
1.114713	0.002372
1.115704	0.002274
1.116695	0.002123
1.117686	0.001978
1.118677	0.001846
1.119668	0.001718
1.120659	0.001588
1.121649	0.001470
1.122640	0.001443
1.123631	0.001457
1.124622	0.001404
1.125613	0.001306
1.126604	0.001268
1.127595	0.001273
1.128585	0.001209
1.129576	0.001077
1.130567	0.000937
1.131558	0.000835
1.132549	0.000770
1.133540	0.000809
1.134531	0.000912
1.135521	0.000916
1.136512	0.000773
1.137503	0.000529
1.138494	0.000306
1.139485	0.000192
1.140476	0.000113
1.141467	0.000009
1.142457	-0.000112
1.143448	-0.000253
1.144439	-0.000450
1.145430	-0.000670
1.146421	-0.000847
1.147412	-0.000987
1.148403	-0.001086
1.149393	-0.001149
1.150384	-0.001224
1.151375	-0.001291
1.152366	-0.001336
1.153357	-0.001394
1.154348	-0.001491
1.155339	-0.001615
1.156329	-0.001731
1.157320	-0.001809
1.158311	-0.001851
1.159302	-0.001879
1.160293	-0.001917
1.161284	-0.001953
1.162275	-0.001969
1.163265	-0.001987
1.164256	-0.002054
1.165247	-0.002207
1.166238	-0.002390
1.167229	-0.002521
1.168220	-0.002625
1.169211	-0.002761
1.170201	-0.002907
1.171192	-0.003024
1.172183	-0.003120
1.173174	-0.003188
1.174165	-0.003241
1.175156	-0.003299
1.176146	-0.003326
1.177137	-0.003376
1.178128	-0.003502
1.179119	-0.003592
1.180110	-0.003567
1.181101	-0.003505
1.182092	-0.003510
1.183082	-0.003589
1.184073	-0.003670
1.185064	-0.003735
1.186055	-0.003772
1.187046	-0.003826
1.188037	-0.003924
1.189028	-0.004002
1.190018	-0.004019
1.191009	-0.004000
1.192000	-0.003961
1.192991	-0.003907
1.193982	-0.003868
1.194973	-0.003922
1.195964	-0.004136
1.196954	-0.004463
1.197945	-0.004696
1.198936	-0.004734
1.199927	-0.004694
1.200918	-0.004677
1.201909	-0.004694
1.202900	-0.004746
1.203890	-0.004829
1.204881	-0.004888
1.205872	-0.004906
1.206863	-0.004927
1.207854	-0.004890
1.208845	-0.004767
1.209836	-0.004690
1.210826	-0.004785
1.211817	-0.005053
1.212808	-0.005347
1.213799	-0.005490
1.214790	-0.005495
1.215781	-0.005482
1.216772	-0.005509
1.217762	-0.005547
1.218753	-0.005588
1.219744	-0.005674
1.220735	-0.005803
1.221726	-0.005888
1.222717	-0.005866
1.223708	-0.005793
1.224698	-0.005749
1.225689	-0.005764
1.226680	-0.005804
1.227671	-0.005809
1.228662	-0.005819
1.229653	-0.005929
1.230644	-0.006103
1.231634	-0.006224
1.232625	-0.006290
1.233616	-0.006345
1.234607	-0.006388
1.235598	-0.006394
1.236589	-0.006360
1.237580	-0.006323
1.238570	-0.006324
1.239561	-0.006384
1.240552	-0.006498
1.241543	-0.006584
1.242534	-0.006580
1.243525	-0.006565
1.244516	-0.006633
1.245506	-0.006755
1.246497	-0.006861
1.247488	-0.006923
1.248479	-0.006953
1.249470	-0.006972
1.250461	-0.006976
1.251452	-0.006967
1.252442	-0.006948
1.253433	-0.006919
1.254424	-0.006887
1.255415	-0.006866
1.256406	-0.006872
1.257397	-0.006901
1.258388	-0.006921
1.259378	-0.006912
1.260369	-0.006874
1.261360	-0.006864
1.262351	-0.006948
1.263342	-0.007129
1.264333	-0.007360
1.265324	-0.007600
1.266314	-0.007785
1.267305	-0.007891
1.268296	-0.007980
1.269287	-0.008000
1.270278	-0.007967
1.271269	-0.008056
1.272260	-0.008298
1.273250	-0.008564
1.274241	-0.008730
1.275232	-0.008821
1.276223	-0.008926
1.277214	-0.009026
1.278205	-0.009070
1.279196	-0.009139
1.280186	-0.009262
1.281177	-0.009409
1.282168	-0.009586
1.283159	-0.009756
1.284150	-0.009877
1.285141	-0.010011
1.286132	-0.010188
1.287122	-0.010325
1.288113	-0.010400
1.289104	-0.010525
1.290095	-0.010750
1.291086	-0.010994
1.292077	-0.011182
1.293068	-0.011353
1.294058	-0.011535
1.295049	-0.011667
1.296040	-0.011727
1.297031	-0.011745
1.298022	-0.011742
1.299013	-0.011745
